_,_,_,_,_,_,_,PO Num,_,Item No,_,Cntr No,MBL No,Inner Qty,Outer Qty,_,_,_,_,HBL No,_,Est. Del
,,,,,,,3452271,,04402H 140,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 050,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 055,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 075,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 080,,TCNU1597323,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 085,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 095,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 105,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 115,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 120,,TCNU1597323,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 130,,TCNU1597323,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266M 140,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2080,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2090,,TCNU1597323,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2095,,TCNU1597323,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2100,,TCNU1597323,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2105,,TCNU1597323,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2110,,TCNU1597323,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2115,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2120,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452704,,05266W2130,,TCNU1597323,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 070,,TCNU1597323,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 075,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 080,,TCNU1597323,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 085,,TCNU1597323,HLCUPN7200204337,7,42,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 090,,TCNU1597323,HLCUPN7200204337,11,66,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 095,,TCNU1597323,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 100,,TCNU1597323,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 105,,TCNU1597323,HLCUPN7200204337,7,42,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 110,,TCNU1597323,HLCUPN7200204337,13,78,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 115,,TCNU1597323,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 120,,TCNU1597323,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 130,,TCNU1597323,HLCUPN7200204337,8,48,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435D 140,,TCNU1597323,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435E2100,,TCNU1597323,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435E2105,,TCNU1597323,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435E2110,,TCNU1597323,HLCUPN7200204337,7,42,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435E2115,,TCNU1597323,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435E2120,,TCNU1597323,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3452854,,00435E2130,,TCNU1597323,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 070,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 080,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 085,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 090,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 095,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 100,,BMOU6675934,HLCUPN7200204337,7,42,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 105,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 110,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 115,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 120,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 130,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800M 140,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2085,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2090,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2100,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2105,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2110,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2115,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2120,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3449645,,05800W2130,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 080,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 085,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 090,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 095,,BMOU6675934,HLCUPN7200204337,8,48,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 100,,BMOU6675934,HLCUPN7200204337,11,66,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 105,,BMOU6675934,HLCUPN7200204337,10,60,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 110,,BMOU6675934,HLCUPN7200204337,7,42,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 115,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 120,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606M 130,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2090,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2095,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2100,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2105,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2110,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2115,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2120,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451139,,05606W2130,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 065,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 070,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 075,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 080,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 085,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 090,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 095,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 100,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 105,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 110,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 115,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 120,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241D 130,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2090,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2095,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2100,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2105,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2110,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2120,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02241E2140,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493D 090,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493D 100,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493D 115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493D 130,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493E2080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493E2085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493E2100,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493E2110,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493E2115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493E2120,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02493E2130,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 085,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 090,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 095,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 100,,BMOU6675934,HLCUPN7200204337,8,48,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 105,,BMOU6675934,HLCUPN7200204337,8,48,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 110,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 115,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 120,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 130,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 140,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499D 150,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2090,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2095,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2100,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2105,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2110,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2115,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2120,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451202,,02499E2130,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 085,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 090,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 095,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 100,,BMOU6675934,HLCUPN7200204337,8,48,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 105,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 110,,BMOU6675934,HLCUPN7200204337,6,36,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 115,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 120,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432D 130,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2090,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2095,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2100,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2105,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2110,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2120,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2130,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432E2140,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432H 100,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432H 105,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00432H 110,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00435D 075,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00435E2080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00435H 120,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,00435H 130,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 080,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 095,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 100,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 105,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 110,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 115,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 120,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 130,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 140,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447D 150,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447E2080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447E2085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447E2090,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447E2095,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447E2100,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447E2105,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447E2115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447H 115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,01447H 120,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240B 110,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240B 130,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240B 140,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 095,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 100,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 105,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 110,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 115,,BMOU6675934,HLCUPN7200204337,5,30,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 120,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240D 130,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240E2095,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240E2100,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240E2105,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240E2110,,BMOU6675934,HLCUPN7200204337,4,24,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240E2115,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240E2120,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240E2130,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240H 110,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240H 115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240H 120,,BMOU6675934,HLCUPN7200204337,3,18,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02240H 130,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 070,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 075,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 080,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 085,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 095,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 100,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 105,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 110,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 115,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 120,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 130,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280D 150,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2080,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2085,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2090,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2095,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2100,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2105,,BMOU6675934,HLCUPN7200204337,7,42,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2110,,BMOU6675934,HLCUPN7200204337,2,12,,,,,CHRKHR20328,,05/07/20
,,,,,,,3451463,,02280E2115,,BMOU6675934,HLCUPN7200204337,1,6,,,,,CHRKHR20328,,05/07/20
